origin_date,target_date,horizon,model,model_spec,aic,y_true,y_pred,lower_80,upper_80,lower_95,upper_95,coverage_pct_target,absolute_error,squared_error,bias_error,inside_80,inside_95
2020-09-01,2021-03-01,6,naive,,,44.41,38.88,,,,,96.0,5.53,30.5809,-5.53,,
2020-09-01,2021-03-01,6,seasonal_naive,,,44.41,30.86,,,,,96.0,13.55,183.6025,-13.55,,
2020-09-01,2021-03-01,6,ets,,,44.41,36.6793,,,,,96.0,7.7307,59.7632,-7.7307,,
2020-12-01,2021-01-01,1,naive,,,43.19,45.26,,,,,96.0,2.07,4.2849,2.07,,
2020-12-01,2021-01-01,1,seasonal_naive,,,43.19,46.48,,,,,96.0,3.29,10.8241,3.29,,
2020-12-01,2021-01-01,1,ets,,,43.19,41.5936,,,,,96.0,1.5964,2.5485,-1.5964,,
2020-12-01,2021-01-01,1,sarima,"SARIMA(1, 1, 1)x(1, 1, 1, 12)",594.6492054241606,43.19,40.5388,35.6871,45.3905,33.1187,47.9588,96.0,2.6512,7.0291,-2.6512,True,True
2020-12-01,2021-03-01,3,naive,,,44.41,45.26,,,,,96.0,0.85,0.7225,0.85,,
2020-12-01,2021-03-01,3,seasonal_naive,,,44.41,30.86,,,,,96.0,13.55,183.6025,-13.55,,
2020-12-01,2021-03-01,3,ets,,,44.41,41.4548,,,,,96.0,2.9552,8.733,-2.9552,,
2020-12-01,2021-03-01,3,sarima,"SARIMA(1, 1, 1)x(1, 1, 1, 12)",594.6492054241606,44.41,36.0231,29.4702,42.5761,26.0012,46.045,96.0,8.3869,70.3396,-8.3869,False,True
2020-12-01,2021-06-01,6,naive,,,50.68,45.26,,,,,96.0,5.42,29.3764,-5.42,,
2020-12-01,2021-06-01,6,seasonal_naive,,,50.68,36.93,,,,,96.0,13.75,189.0625,-13.75,,
2020-12-01,2021-06-01,6,ets,,,50.68,41.3349,,,,,96.0,9.3451,87.3311,-9.3451,,
2020-12-01,2021-06-01,6,sarima,"SARIMA(1, 1, 1)x(1, 1, 1, 12)",594.6492054241606,50.68,36.7654,29.3182,44.2125,25.3759,48.1548,96.0,13.9146,193.6174,-13.9146,False,False
2021-03-01,2021-04-01,1,naive,,,47.32,44.41,,,,,96.0,2.91,8.4681,-2.91,,
2021-03-01,2021-04-01,1,seasonal_naive,,,47.32,33.48,,,,,96.0,13.84,191.5456,-13.84,,
2021-03-01,2021-04-01,1,ets,,,47.32,44.8291,,,,,96.0,2.4909,6.2047,-2.4909,,
2021-03-01,2021-06-01,3,naive,,,50.68,44.41,,,,,96.0,6.27,39.3129,-6.27,,
2021-03-01,2021-06-01,3,seasonal_naive,,,50.68,36.93,,,,,96.0,13.75,189.0625,-13.75,,
2021-03-01,2021-06-01,3,ets,,,50.68,44.6737,,,,,96.0,6.0063,36.0762,-6.0063,,
2021-03-01,2021-09-01,6,naive,,,48.05,44.41,,,,,96.0,3.64,13.2496,-3.64,,
2021-03-01,2021-09-01,6,seasonal_naive,,,48.05,38.88,,,,,96.0,9.17,84.0889,-9.17,,
2021-03-01,2021-09-01,6,ets,,,48.05,44.216,,,,,96.0,3.834,14.6996,-3.834,,
2021-06-01,2021-07-01,1,naive,,,48.0,50.68,,,,,96.0,2.68,7.1824,2.68,,
2021-06-01,2021-07-01,1,seasonal_naive,,,48.0,38.54,,,,,96.0,9.46,89.4916,-9.46,,
2021-06-01,2021-07-01,1,ets,,,48.0,50.375,,,,,96.0,2.375,5.6405,2.375,,
2021-06-01,2021-09-01,3,naive,,,48.05,50.68,,,,,96.0,2.63,6.9169,2.63,,
2021-06-01,2021-09-01,3,seasonal_naive,,,48.05,38.88,,,,,96.0,9.17,84.0889,-9.17,,
2021-06-01,2021-09-01,3,ets,,,48.05,49.7593,,,,,96.0,1.7093,2.9217,1.7093,,
2021-06-01,2021-12-01,6,naive,,,56.58,50.68,,,,,96.0,5.9,34.81,-5.9,,
2021-06-01,2021-12-01,6,seasonal_naive,,,56.58,45.26,,,,,96.0,11.32,128.1424,-11.32,,
2021-06-01,2021-12-01,6,ets,,,56.58,50.2985,,,,,96.0,6.2815,39.4566,-6.2815,,
2021-09-01,2021-10-01,1,naive,,,52.1,48.05,,,,,96.0,4.05,16.4025,-4.05,,
2021-09-01,2021-10-01,1,seasonal_naive,,,52.1,42.96,,,,,96.0,9.14,83.5396,-9.14,,
2021-09-01,2021-10-01,1,ets,,,52.1,50.0014,,,,,96.0,2.0986,4.404,-2.0986,,
2021-09-01,2021-12-01,3,naive,,,56.58,48.05,,,,,96.0,8.53,72.7609,-8.53,,
2021-09-01,2021-12-01,3,seasonal_naive,,,56.58,45.26,,,,,96.0,11.32,128.1424,-11.32,,
2021-09-01,2021-12-01,3,ets,,,56.58,49.2339,,,,,96.0,7.3461,53.9647,-7.3461,,
2021-09-01,2022-03-01,6,naive,,,56.97,48.05,,,,,96.0,8.92,79.5664,-8.92,,
2021-09-01,2022-03-01,6,seasonal_naive,,,56.97,44.41,,,,,96.0,12.56,157.7536,-12.56,,
2021-09-01,2022-03-01,6,ets,,,56.97,46.9289,,,,,96.0,10.0411,100.8236,-10.0411,,
2021-12-01,2022-01-01,1,naive,,,52.02,56.58,,,,,96.0,4.56,20.7936,4.56,,
2021-12-01,2022-01-01,1,seasonal_naive,,,52.02,43.19,,,,,96.0,8.83,77.9689,-8.83,,
2021-12-01,2022-01-01,1,ets,,,52.02,52.9613,,,,,96.0,0.9413,0.886,0.9413,,
2021-12-01,2022-01-01,1,sarima,"SARIMA(1, 1, 1)x(1, 1, 1, 12)",660.6412816339666,52.02,52.446,47.7803,57.1117,45.3105,59.5815,96.0,0.426,0.1815,0.426,True,True
2021-12-01,2022-03-01,3,naive,,,56.97,56.58,,,,,96.0,0.39,0.1521,-0.39,,
2021-12-01,2022-03-01,3,seasonal_naive,,,56.97,44.41,,,,,96.0,12.56,157.7536,-12.56,,
2021-12-01,2022-03-01,3,ets,,,56.97,52.9366,,,,,96.0,4.0334,16.2682,-4.0334,,
2021-12-01,2022-03-01,3,sarima,"SARIMA(1, 1, 1)x(1, 1, 1, 12)",660.6412816339666,56.97,51.0752,44.4549,57.6956,40.9503,61.2002,96.0,5.8948,34.7484,-5.8948,True,True
2021-12-01,2022-06-01,6,naive,,,59.67,56.58,,,,,96.0,3.09,9.5481,-3.09,,
2021-12-01,2022-06-01,6,seasonal_naive,,,59.67,50.68,,,,,96.0,8.99,80.8201,-8.99,,
2021-12-01,2022-06-01,6,ets,,,59.67,53.35,,,,,96.0,6.32,39.9418,-6.32,,
2021-12-01,2022-06-01,6,sarima,"SARIMA(1, 1, 1)x(1, 1, 1, 12)",660.6412816339666,59.67,52.5758,44.508,60.6435,40.2372,64.9143,96.0,7.0942,50.3282,-7.0942,True,True
2022-03-01,2022-04-01,1,naive,,,60.85,56.97,,,,,96.0,3.88,15.0544,-3.88,,
2022-03-01,2022-04-01,1,seasonal_naive,,,60.85,47.32,,,,,96.0,13.53,183.0609,-13.53,,
2022-03-01,2022-04-01,1,ets,,,60.85,55.7419,,,,,96.0,5.1081,26.0924,-5.1081,,
2022-03-01,2022-06-01,3,naive,,,59.67,56.97,,,,,96.0,2.7,7.29,-2.7,,
2022-03-01,2022-06-01,3,seasonal_naive,,,59.67,50.68,,,,,96.0,8.99,80.8201,-8.99,,
2022-03-01,2022-06-01,3,ets,,,59.67,55.8796,,,,,96.0,3.7904,14.3669,-3.7904,,
2022-03-01,2022-09-01,6,naive,,,49.52,56.97,,,,,96.0,7.45,55.5025,7.45,,
2022-03-01,2022-09-01,6,seasonal_naive,,,49.52,48.05,,,,,96.0,1.47,2.1609,-1.47,,
2022-03-01,2022-09-01,6,ets,,,49.52,55.241,,,,,96.0,5.721,32.73,5.721,,
2022-06-01,2022-07-01,1,naive,,,51.23,59.67,,,,,96.0,8.44,71.2336,8.44,,
2022-06-01,2022-07-01,1,seasonal_naive,,,51.23,48.0,,,,,96.0,3.23,10.4329,-3.23,,
2022-06-01,2022-07-01,1,ets,,,51.23,59.2816,,,,,96.0,8.0516,64.8276,8.0516,,
2022-06-01,2022-09-01,3,naive,,,49.52,59.67,,,,,96.0,10.15,103.0225,10.15,,
2022-06-01,2022-09-01,3,seasonal_naive,,,49.52,48.05,,,,,96.0,1.47,2.1609,-1.47,,
2022-06-01,2022-09-01,3,ets,,,49.52,58.7215,,,,,96.0,9.2015,84.6671,9.2015,,
2022-06-01,2022-12-01,6,naive,,,46.49,59.67,,,,,96.0,13.18,173.7124,13.18,,
2022-06-01,2022-12-01,6,seasonal_naive,,,46.49,56.58,,,,,96.0,10.09,101.8081,10.09,,
2022-06-01,2022-12-01,6,ets,,,46.49,59.9265,,,,,96.0,13.4365,180.5388,13.4365,,
2022-09-01,2022-10-01,1,naive,,,48.99,49.52,,,,,96.0,0.53,0.2809,0.53,,
2022-09-01,2022-10-01,1,seasonal_naive,,,48.99,52.1,,,,,96.0,3.11,9.6721,3.11,,
2022-09-01,2022-10-01,1,ets,,,48.99,52.6733,,,,,96.0,3.6833,13.5664,3.6833,,
2022-09-01,2022-12-01,3,naive,,,46.49,49.52,,,,,96.0,3.03,9.1809,3.03,,
2022-09-01,2022-12-01,3,seasonal_naive,,,46.49,56.58,,,,,96.0,10.09,101.8081,10.09,,
2022-09-01,2022-12-01,3,ets,,,46.49,52.3436,,,,,96.0,5.8536,34.2643,5.8536,,
2022-09-01,2023-03-01,6,naive,,,44.23,49.52,,,,,96.0,5.29,27.9841,5.29,,
2022-09-01,2023-03-01,6,seasonal_naive,,,44.23,56.97,,,,,96.0,12.74,162.3076,12.74,,
2022-09-01,2023-03-01,6,ets,,,44.23,50.2286,,,,,96.0,5.9986,35.9828,5.9986,,
2022-12-01,2023-01-01,1,naive,,,47.44,46.49,,,,,96.0,0.95,0.9025,-0.95,,
2022-12-01,2023-01-01,1,seasonal_naive,,,47.44,52.02,,,,,96.0,4.58,20.9764,4.58,,
2022-12-01,2023-01-01,1,ets,,,47.44,45.534,,,,,96.0,1.906,3.6329,-1.906,,
2022-12-01,2023-01-01,1,sarima,"SARIMA(1, 1, 1)x(1, 1, 1, 12)",730.8560090286007,47.44,45.2846,40.4787,50.0906,37.9346,52.6347,96.0,2.1554,4.6456,-2.1554,True,True
2022-12-01,2023-03-01,3,naive,,,44.23,46.49,,,,,96.0,2.26,5.1076,2.26,,
2022-12-01,2023-03-01,3,seasonal_naive,,,44.23,56.97,,,,,96.0,12.74,162.3076,12.74,,
2022-12-01,2023-03-01,3,ets,,,44.23,45.8911,,,,,96.0,1.6611,2.7594,1.6611,,
2022-12-01,2023-03-01,3,sarima,"SARIMA(1, 1, 1)x(1, 1, 1, 12)",730.8560090286007,44.23,46.1211,39.3336,52.9086,35.7405,56.5017,96.0,1.8911,3.5762,1.8911,True,True
2022-12-01,2023-06-01,6,naive,,,47.47,46.49,,,,,96.0,0.98,0.9604,-0.98,,
2022-12-01,2023-06-01,6,seasonal_naive,,,47.47,59.67,,,,,96.0,12.2,148.84,12.2,,
2022-12-01,2023-06-01,6,ets,,,47.47,46.4795,,,,,96.0,0.9905,0.981,-0.9905,,
2022-12-01,2023-06-01,6,sarima,"SARIMA(1, 1, 1)x(1, 1, 1, 12)",730.8560090286007,47.47,47.1139,38.615,55.6129,34.1159,60.112,96.0,0.3561,0.1268,-0.3561,True,True
2023-03-01,2023-04-01,1,naive,,,49.24,44.23,,,,,96.0,5.01,25.1001,-5.01,,
2023-03-01,2023-04-01,1,seasonal_naive,,,49.24,60.85,,,,,96.0,11.61,134.7921,11.61,,
2023-03-01,2023-04-01,1,ets,,,49.24,45.2208,,,,,96.0,4.0192,16.1542,-4.0192,,
2023-03-01,2023-06-01,3,naive,,,47.47,44.23,,,,,96.0,3.24,10.4976,-3.24,,
2023-03-01,2023-06-01,3,seasonal_naive,,,47.47,59.67,,,,,96.0,12.2,148.84,12.2,,
2023-03-01,2023-06-01,3,ets,,,47.47,45.2567,,,,,96.0,2.2133,4.8989,-2.2133,,
2023-03-01,2023-09-01,6,naive,,,49.35,44.23,,,,,100.0,5.12,26.2144,-5.12,,
2023-03-01,2023-09-01,6,seasonal_naive,,,49.35,49.52,,,,,100.0,0.17,0.0289,0.17,,
2023-03-01,2023-09-01,6,ets,,,49.35,43.8868,,,,,100.0,5.4632,29.8465,-5.4632,,
2023-06-01,2023-07-01,1,naive,,,54.56,47.47,,,,,96.0,7.09,50.2681,-7.09,,
2023-06-01,2023-07-01,1,seasonal_naive,,,54.56,51.23,,,,,96.0,3.33,11.0889,-3.33,,
2023-06-01,2023-07-01,1,ets,,,54.56,47.2741,,,,,96.0,7.2859,53.0845,-7.2859,,
2023-06-01,2023-09-01,3,naive,,,49.35,47.47,,,,,100.0,1.88,3.5344,-1.88,,
2023-06-01,2023-09-01,3,seasonal_naive,,,49.35,49.52,,,,,100.0,0.17,0.0289,0.17,,
2023-06-01,2023-09-01,3,ets,,,49.35,46.6259,,,,,100.0,2.7241,7.4206,-2.7241,,
2023-06-01,2023-12-01,6,naive,,,47.4,47.47,,,,,100.0,0.07,0.0049,0.07,,
2023-06-01,2023-12-01,6,seasonal_naive,,,47.4,46.49,,,,,100.0,0.91,0.8281,-0.91,,
2023-06-01,2023-12-01,6,ets,,,47.4,47.5053,,,,,100.0,0.1053,0.0111,0.1053,,
2023-09-01,2023-10-01,1,naive,,,46.74,49.35,,,,,100.0,2.61,6.8121,2.61,,
2023-09-01,2023-10-01,1,seasonal_naive,,,46.74,48.99,,,,,100.0,2.25,5.0625,2.25,,
2023-09-01,2023-10-01,1,ets,,,46.74,51.5047,,,,,100.0,4.7647,22.7019,4.7647,,
2023-09-01,2023-12-01,3,naive,,,47.4,49.35,,,,,100.0,1.95,3.8025,1.95,,
2023-09-01,2023-12-01,3,seasonal_naive,,,47.4,46.49,,,,,100.0,0.91,0.8281,-0.91,,
2023-09-01,2023-12-01,3,ets,,,47.4,51.0082,,,,,100.0,3.6082,13.019,3.6082,,
2023-09-01,2024-03-01,6,naive,,,49.93,49.35,,,,,100.0,0.58,0.3364,-0.58,,
2023-09-01,2024-03-01,6,seasonal_naive,,,49.93,44.23,,,,,100.0,5.7,32.49,-5.7,,
2023-09-01,2024-03-01,6,ets,,,49.93,48.894,,,,,100.0,1.036,1.0733,-1.036,,
2023-12-01,2024-01-01,1,naive,,,47.89,47.4,,,,,100.0,0.49,0.2401,-0.49,,
2023-12-01,2024-01-01,1,seasonal_naive,,,47.89,47.44,,,,,100.0,0.45,0.2025,-0.45,,
2023-12-01,2024-01-01,1,ets,,,47.89,45.397,,,,,100.0,2.493,6.215,-2.493,,
2023-12-01,2024-01-01,1,sarima,"SARIMA(1, 1, 1)x(1, 1, 1, 12)",793.1360874834664,47.89,45.4499,40.7113,50.1886,38.2028,52.6971,100.0,2.4401,5.9539,-2.4401,True,True
2023-12-01,2024-03-01,3,naive,,,49.93,47.4,,,,,100.0,2.53,6.4009,-2.53,,
2023-12-01,2024-03-01,3,seasonal_naive,,,49.93,44.23,,,,,100.0,5.7,32.49,-5.7,,
2023-12-01,2024-03-01,3,ets,,,49.93,45.4997,,,,,100.0,4.4303,19.6275,-4.4303,,
2023-12-01,2024-03-01,3,sarima,"SARIMA(1, 1, 1)x(1, 1, 1, 12)",793.1360874834664,49.93,45.5141,38.8904,52.1379,35.384,55.6443,100.0,4.4159,19.5,-4.4159,True,True
2023-12-01,2024-06-01,6,naive,,,51.15,47.4,,,,,100.0,3.75,14.0625,-3.75,,
2023-12-01,2024-06-01,6,seasonal_naive,,,51.15,47.47,,,,,100.0,3.68,13.5424,-3.68,,
2023-12-01,2024-06-01,6,ets,,,51.15,46.2777,,,,,100.0,4.8723,23.739,-4.8723,,
2023-12-01,2024-06-01,6,sarima,"SARIMA(1, 1, 1)x(1, 1, 1, 12)",793.1360874834664,51.15,46.5115,38.3126,54.7105,33.9723,59.0508,100.0,4.6385,21.5154,-4.6385,True,True
2024-03-01,2024-04-01,1,naive,,,48.68,49.93,,,,,100.0,1.25,1.5625,1.25,,
2024-03-01,2024-04-01,1,seasonal_naive,,,48.68,49.24,,,,,100.0,0.56,0.3136,0.56,,
2024-03-01,2024-04-01,1,ets,,,48.68,50.1474,,,,,100.0,1.4674,2.1534,1.4674,,
2024-03-01,2024-06-01,3,naive,,,51.15,49.93,,,,,100.0,1.22,1.4884,-1.22,,
2024-03-01,2024-06-01,3,seasonal_naive,,,51.15,47.47,,,,,100.0,3.68,13.5424,-3.68,,
2024-03-01,2024-06-01,3,ets,,,51.15,50.0546,,,,,100.0,1.0954,1.1999,-1.0954,,
2024-03-01,2024-09-01,6,naive,,,46.32,49.93,,,,,100.0,3.61,13.0321,3.61,,
2024-03-01,2024-09-01,6,seasonal_naive,,,46.32,49.35,,,,,100.0,3.03,9.1809,3.03,,
2024-03-01,2024-09-01,6,ets,,,46.32,48.9167,,,,,100.0,2.5967,6.7426,2.5967,,
2024-06-01,2024-07-01,1,naive,,,49.54,51.15,,,,,100.0,1.61,2.5921,1.61,,
2024-06-01,2024-07-01,1,seasonal_naive,,,49.54,54.56,,,,,100.0,5.02,25.2004,5.02,,
2024-06-01,2024-07-01,1,ets,,,49.54,51.5777,,,,,100.0,2.0377,4.1521,2.0377,,
2024-06-01,2024-09-01,3,naive,,,46.32,51.15,,,,,100.0,4.83,23.3289,4.83,,
2024-06-01,2024-09-01,3,seasonal_naive,,,46.32,49.35,,,,,100.0,3.03,9.1809,3.03,,
2024-06-01,2024-09-01,3,ets,,,46.32,50.6033,,,,,100.0,4.2833,18.3467,4.2833,,
2024-06-01,2024-12-01,6,naive,,,51.31,51.15,,,,,100.0,0.16,0.0256,-0.16,,
2024-06-01,2024-12-01,6,seasonal_naive,,,51.31,47.4,,,,,100.0,3.91,15.2881,-3.91,,
2024-06-01,2024-12-01,6,ets,,,51.31,51.2803,,,,,100.0,0.0297,0.0009,-0.0297,,
2024-09-01,2024-10-01,1,naive,,,51.82,46.32,,,,,100.0,5.5,30.25,-5.5,,
2024-09-01,2024-10-01,1,seasonal_naive,,,51.82,46.74,,,,,100.0,5.08,25.8064,-5.08,,
2024-09-01,2024-10-01,1,ets,,,51.82,47.4178,,,,,100.0,4.4022,19.3793,-4.4022,,
2024-09-01,2024-12-01,3,naive,,,51.31,46.32,,,,,100.0,4.99,24.9001,-4.99,,
2024-09-01,2024-12-01,3,seasonal_naive,,,51.31,47.4,,,,,100.0,3.91,15.2881,-3.91,,
2024-09-01,2024-12-01,3,ets,,,51.31,47.0031,,,,,100.0,4.3069,18.549,-4.3069,,
2024-09-01,2025-03-01,6,naive,,,46.59,46.32,,,,,100.0,0.27,0.0729,-0.27,,
2024-09-01,2025-03-01,6,seasonal_naive,,,46.59,49.93,,,,,100.0,3.34,11.1556,3.34,,
2024-09-01,2025-03-01,6,ets,,,46.59,45.2112,,,,,100.0,1.3788,1.901,-1.3788,,
2024-12-01,2025-01-01,1,naive,,,48.61,51.31,,,,,100.0,2.7,7.29,2.7,,
2024-12-01,2025-01-01,1,seasonal_naive,,,48.61,47.89,,,,,100.0,0.72,0.5184,-0.72,,
2024-12-01,2025-01-01,1,ets,,,48.61,49.1681,,,,,100.0,0.5581,0.3115,0.5581,,
2024-12-01,2025-01-01,1,sarima,"SARIMA(1, 1, 1)x(1, 1, 1, 12)",854.2641711573652,48.61,48.7086,44.1064,53.3108,41.6702,55.7471,100.0,0.0986,0.0097,0.0986,True,True
2024-12-01,2025-03-01,3,naive,,,46.59,51.31,,,,,100.0,4.72,22.2784,4.72,,
2024-12-01,2025-03-01,3,seasonal_naive,,,46.59,49.93,,,,,100.0,3.34,11.1556,3.34,,
2024-12-01,2025-03-01,3,ets,,,46.59,49.3999,,,,,100.0,2.8099,7.8957,2.8099,,
2024-12-01,2025-03-01,3,sarima,"SARIMA(1, 1, 1)x(1, 1, 1, 12)",854.2641711573652,46.59,48.487,42.1224,54.8516,38.7531,58.2208,100.0,1.897,3.5985,1.897,True,True
2024-12-01,2025-06-01,6,naive,,,49.16,51.31,,,,,100.0,2.15,4.6225,2.15,,
2024-12-01,2025-06-01,6,seasonal_naive,,,49.16,51.15,,,,,100.0,1.99,3.9601,1.99,,
2024-12-01,2025-06-01,6,ets,,,49.16,50.2072,,,,,100.0,1.0472,1.0967,1.0472,,
2024-12-01,2025-06-01,6,sarima,"SARIMA(1, 1, 1)x(1, 1, 1, 12)",854.2641711573652,49.16,49.8248,42.0756,57.574,37.9734,61.6761,100.0,0.6648,0.4419,0.6648,True,True
2025-03-01,2025-04-01,1,naive,,,45.34,46.59,,,,,100.0,1.25,1.5625,1.25,,
2025-03-01,2025-04-01,1,seasonal_naive,,,45.34,48.68,,,,,100.0,3.34,11.1556,3.34,,
2025-03-01,2025-04-01,1,ets,,,45.34,48.3804,,,,,100.0,3.0404,9.2443,3.0404,,
2025-03-01,2025-06-01,3,naive,,,49.16,46.59,,,,,100.0,2.57,6.6049,-2.57,,
2025-03-01,2025-06-01,3,seasonal_naive,,,49.16,51.15,,,,,100.0,1.99,3.9601,1.99,,
2025-03-01,2025-06-01,3,ets,,,49.16,48.4584,,,,,100.0,0.7016,0.4922,-0.7016,,
2025-03-01,2025-09-01,6,naive,,,47.98,46.59,,,,,100.0,1.39,1.9321,-1.39,,
2025-03-01,2025-09-01,6,seasonal_naive,,,47.98,46.32,,,,,100.0,1.66,2.7556,-1.66,,
2025-03-01,2025-09-01,6,ets,,,47.98,47.0743,,,,,100.0,0.9057,0.8203,-0.9057,,
2025-06-01,2025-07-01,1,naive,,,53.55,49.16,,,,,100.0,4.39,19.2721,-4.39,,
2025-06-01,2025-07-01,1,seasonal_naive,,,53.55,49.54,,,,,100.0,4.01,16.0801,-4.01,,
2025-06-01,2025-07-01,1,ets,,,53.55,48.9083,,,,,100.0,4.6417,21.5452,-4.6417,,
2025-06-01,2025-09-01,3,naive,,,47.98,49.16,,,,,100.0,1.18,1.3924,1.18,,
2025-06-01,2025-09-01,3,seasonal_naive,,,47.98,46.32,,,,,100.0,1.66,2.7556,-1.66,,
2025-06-01,2025-09-01,3,ets,,,47.98,47.7846,,,,,100.0,0.1954,0.0382,-0.1954,,
2025-06-01,2025-12-01,6,naive,,,45.11,49.16,,,,,100.0,4.05,16.4025,4.05,,
2025-06-01,2025-12-01,6,seasonal_naive,,,45.11,51.31,,,,,100.0,6.2,38.44,6.2,,
2025-06-01,2025-12-01,6,ets,,,45.11,48.7495,,,,,100.0,3.6395,13.2461,3.6395,,
2025-09-01,2025-10-01,1,naive,,,47.0,47.98,,,,,100.0,0.98,0.9604,0.98,,
2025-09-01,2025-10-01,1,seasonal_naive,,,47.0,51.82,,,,,100.0,4.82,23.2324,4.82,,
2025-09-01,2025-10-01,1,ets,,,47.0,50.1996,,,,,100.0,3.1996,10.2375,3.1996,,
2025-09-01,2025-12-01,3,naive,,,45.11,47.98,,,,,100.0,2.87,8.2369,2.87,,
2025-09-01,2025-12-01,3,seasonal_naive,,,45.11,51.31,,,,,100.0,6.2,38.44,6.2,,
2025-09-01,2025-12-01,3,ets,,,45.11,49.7789,,,,,100.0,4.6689,21.7987,4.6689,,
2025-09-01,2026-03-01,6,naive,,,52.85,47.98,,,,,100.0,4.87,23.7169,-4.87,,
2025-09-01,2026-03-01,6,seasonal_naive,,,52.85,46.59,,,,,100.0,6.26,39.1876,-6.26,,
2025-09-01,2026-03-01,6,ets,,,52.85,47.8013,,,,,100.0,5.0487,25.4896,-5.0487,,
2025-12-01,2026-01-01,1,naive,,,38.57,45.11,,,,,100.0,6.54,42.7716,6.54,,
2025-12-01,2026-01-01,1,seasonal_naive,,,38.57,48.61,,,,,100.0,10.04,100.8016,10.04,,
2025-12-01,2026-01-01,1,ets,,,38.57,43.1717,,,,,100.0,4.6017,21.1761,4.6017,,
2025-12-01,2026-01-01,1,sarima,"SARIMA(1, 1, 1)x(1, 1, 1, 12)",913.4421506736901,38.57,43.4173,38.9031,47.9316,36.5134,50.3213,100.0,4.8473,23.4966,4.8473,False,True
2025-12-01,2026-03-01,3,naive,,,52.85,45.11,,,,,100.0,7.74,59.9076,-7.74,,
2025-12-01,2026-03-01,3,seasonal_naive,,,52.85,46.59,,,,,100.0,6.26,39.1876,-6.26,,
2025-12-01,2026-03-01,3,ets,,,52.85,43.2633,,,,,100.0,9.5867,91.9051,-9.5867,,
2025-12-01,2026-03-01,3,sarima,"SARIMA(1, 1, 1)x(1, 1, 1, 12)",913.4421506736901,52.85,43.5075,37.2664,49.7485,33.9626,53.0523,100.0,9.3425,87.2832,-9.3425,False,True
2025-12-01,2026-06-01,6,naive,,,64.36,45.11,,,,,75.0,19.25,370.5625,-19.25,,
2025-12-01,2026-06-01,6,seasonal_naive,,,64.36,49.16,,,,,75.0,15.2,231.04,-15.2,,
2025-12-01,2026-06-01,6,ets,,,64.36,44.1808,,,,,75.0,20.1792,407.1983,-20.1792,,
2025-12-01,2026-06-01,6,sarima,"SARIMA(1, 1, 1)x(1, 1, 1, 12)",913.4421506736901,64.36,45.1818,37.6543,52.7093,33.6695,56.6941,75.0,19.1782,367.8019,-19.1782,False,False
