pais_iso3,año,gdp_growth_pct,inflation_cpi_pct,reserves_months_imports,electricity_kwh_pc,fdi_pct_gdp,exports_pct_gdp,unemployment_pct,life_expectancy,electricity_access_pct
COL,2011,6.94789198173555,3.4150334477625,4.6377835264632,1175.92695333195,4.37269536127322,19.2765050733171,10.288,75.18,96.7
COL,2012,3.91263576716115,3.16930188840055,4.96194403534215,1205.55667721954,4.05728041313345,18.8112052836654,9.959,75.611,97.0
COL,2013,5.13399351995672,2.01699224310383,5.77599378124282,1460.20990308805,4.24252457969381,18.0864397214368,9.246,75.834,97.8
COL,2014,4.49903000110972,2.89883787761737,5.95800832936949,1383.42975429261,4.24107256687862,16.6347491096509,8.799,75.95,97.8
COL,2015,2.95590137527523,4.98983115849529,7.29304800301966,1512.94636527106,3.95939854860993,15.6502115094968,8.572,76.067,98.2
COL,2016,2.08738250162794,7.51346024627674,8.32883468161759,1478.42913852649,4.90164572903473,14.7171392781975,8.922,76.228,98.4
COL,2017,1.35936086788746,4.3143132569501,7.88739431363664,1533.06352290717,4.3931823276543,15.1452897484005,9.086,76.418,98.5
COL,2018,2.56432428277704,3.24056932930569,7.01653628399101,1466.90025072176,3.38083573220188,15.8997196775431,9.36,76.579,98.5
COL,2019,3.18685539245533,3.52301932741446,7.68978168444084,1531.81900651769,4.33058240931506,15.8680386541241,10.28,76.793,99.4
COL,2020,-7.18591413760859,2.52663500084706,11.5419853283327,1470.27462790488,2.7588942895314,13.5222755593302,15.983,74.757,99.7
COL,2021,10.8011981904878,3.49505757399448,8.13634445223536,1514.11928689074,3.00175693787234,16.1970059548864,13.898,72.698,100.0
COL,2022,7.32827729427979,10.1772313546166,5.98792041600812,1528.08546083702,4.97124137726565,20.3883679938331,10.541,76.508,100.0
COL,2023,0.712380031974334,11.7359044948689,7.1661637402161,1552.83278166352,4.58478761240549,17.8316784070298,9.591,77.725,98.7
COL,2024,1.5983315366523,6.60908593728228,7.34464091398545,1551.19383043981,3.26725954832527,16.0992987183311,9.619,77.913,
ECU,2000,1.09180164720277,96.0963756926096,2.20964916732944,637.786162506937,-0.133637950998727,37.5510597560791,4.8,72.09,93.7
ECU,2001,4.20627185748789,37.6767454518094,1.60557375051736,649.924016748846,2.32873824691471,27.6071337228194,4.252,72.571,94.0
ECU,2002,4.92809549611376,12.4835980082094,1.32521230423303,694.068533996952,2.8951552675912,25.7144168795696,4.825,73.164,94.2
ECU,2003,2.88450036512064,7.92936487461555,1.46494734190131,717.752046655229,2.81449236195545,26.8417735156179,5.662,73.632,95.0
ECU,2004,6.83239736646514,2.74323198926704,1.4906622442345,804.779236460556,2.37801066697343,29.0996886570109,5.002,73.868,94.8
ECU,2005,5.39862243994342,2.1682770118372,1.8570146073896,848.10499486392,1.22499487397379,32.6271488045748,3.779,73.909,95.8
ECU,2006,4.34113198577639,3.29874846258215,1.53297404578316,936.382034215073,0.594056305145447,35.7016851677807,3.55,74.01,96.3
ECU,2007,1.90242859700484,2.27618478002121,2.35703438208119,929.528299457323,0.388921736574003,37.4824331013481,3.142,74.226,96.8
ECU,2008,6.56492068224719,8.40009593987462,2.36581172716712,980.775429390275,1.7294958127597,40.2763008714604,3.917,74.709,97.2
