archivo_origen,variable,año,valor_verificado,raw_sha256,raw_canonical_lf_sha256,estado_observacion,fecha_publicacion,evidencia,evidence_sha256,url
imf.csv,desempleo_pct,2012,7.8,a1810ac89320236c7e5653b7db32d2f34bee7eb35357a65296deb4fd594d4370,33aeeb8b241ba2e4a5570972f2524b1607d4f1dac0d6a827c8eb21c8dab2b1b0,WEO_estimacion_o_proyeccion_del_FMI,2026-04-14T13:00:00Z,weo_apr2026.xlsx,b29239cb48f8b895d1e526070c4fde01147bc8f6bd3b86f636363bb6bd87fe7a,https://data.imf.org/-/media/iData/External-Storage/Documents/2F78EE59F79143A7921E5E203D3AAA80/en/WEOApr2026all.xlsx
imf.csv,desempleo_pct,2013,7.5,a1810ac89320236c7e5653b7db32d2f34bee7eb35357a65296deb4fd594d4370,33aeeb8b241ba2e4a5570972f2524b1607d4f1dac0d6a827c8eb21c8dab2b1b0,WEO_estimacion_o_proyeccion_del_FMI,2026-04-14T13:00:00Z,weo_apr2026.xlsx,b29239cb48f8b895d1e526070c4fde01147bc8f6bd3b86f636363bb6bd87fe7a,https://data.imf.org/-/media/iData/External-Storage/Documents/2F78EE59F79143A7921E5E203D3AAA80/en/WEOApr2026all.xlsx
imf.csv,desempleo_pct,2014,8.0,a1810ac89320236c7e5653b7db32d2f34bee7eb35357a65296deb4fd594d4370,33aeeb8b241ba2e4a5570972f2524b1607d4f1dac0d6a827c8eb21c8dab2b1b0,WEO_estimacion_o_proyeccion_del_FMI,2026-04-14T13:00:00Z,weo_apr2026.xlsx,b29239cb48f8b895d1e526070c4fde01147bc8f6bd3b86f636363bb6bd87fe7a,https://data.imf.org/-/media/iData/External-Storage/Documents/2F78EE59F79143A7921E5E203D3AAA80/en/WEOApr2026all.xlsx
imf.csv,desempleo_pct,2015,12.5,a1810ac89320236c7e5653b7db32d2f34bee7eb35357a65296deb4fd594d4370,33aeeb8b241ba2e4a5570972f2524b1607d4f1dac0d6a827c8eb21c8dab2b1b0,WEO_estimacion_o_proyeccion_del_FMI,2026-04-14T13:00:00Z,weo_apr2026.xlsx,b29239cb48f8b895d1e526070c4fde01147bc8f6bd3b86f636363bb6bd87fe7a,https://data.imf.org/-/media/iData/External-Storage/Documents/2F78EE59F79143A7921E5E203D3AAA80/en/WEOApr2026all.xlsx
imf.csv,desempleo_pct,2016,20.9,a1810ac89320236c7e5653b7db32d2f34bee7eb35357a65296deb4fd594d4370,33aeeb8b241ba2e4a5570972f2524b1607d4f1dac0d6a827c8eb21c8dab2b1b0,WEO_estimacion_o_proyeccion_del_FMI,2026-04-14T13:00:00Z,weo_apr2026.xlsx,b29239cb48f8b895d1e526070c4fde01147bc8f6bd3b86f636363bb6bd87fe7a,https://data.imf.org/-/media/iData/External-Storage/Documents/2F78EE59F79143A7921E5E203D3AAA80/en/WEOApr2026all.xlsx
imf.csv,desempleo_pct,2017,27.9,a1810ac89320236c7e5653b7db32d2f34bee7eb35357a65296deb4fd594d4370,33aeeb8b241ba2e4a5570972f2524b1607d4f1dac0d6a827c8eb21c8dab2b1b0,WEO_estimacion_o_proyeccion_del_FMI,2026-04-14T13:00:00Z,weo_apr2026.xlsx,b29239cb48f8b895d1e526070c4fde01147bc8f6bd3b86f636363bb6bd87fe7a,https://data.imf.org/-/media/iData/External-Storage/Documents/2F78EE59F79143A7921E5E203D3AAA80/en/WEOApr2026all.xlsx
imf.csv,desempleo_pct,2018,35.6,a1810ac89320236c7e5653b7db32d2f34bee7eb35357a65296deb4fd594d4370,33aeeb8b241ba2e4a5570972f2524b1607d4f1dac0d6a827c8eb21c8dab2b1b0,WEO_estimacion_o_proyeccion_del_FMI,2026-04-14T13:00:00Z,weo_apr2026.xlsx,b29239cb48f8b895d1e526070c4fde01147bc8f6bd3b86f636363bb6bd87fe7a,https://data.imf.org/-/media/iData/External-Storage/Documents/2F78EE59F79143A7921E5E203D3AAA80/en/WEOApr2026all.xlsx
imf.csv,cuenta_corriente_pct_pib,2000,10.1,a1810ac89320236c7e5653b7db32d2f34bee7eb35357a65296deb4fd594d4370,33aeeb8b241ba2e4a5570972f2524b1607d4f1dac0d6a827c8eb21c8dab2b1b0,WEO_historico_segun_proveedor_revisable,2026-04-14T13:00:00Z,weo_apr2026.xlsx,b29239cb48f8b895d1e526070c4fde01147bc8f6bd3b86f636363bb6bd87fe7a,https://data.imf.org/-/media/iData/External-Storage/Documents/2F78EE59F79143A7921E5E203D3AAA80/en/WEOApr2026all.xlsx
imf.csv,cuenta_corriente_pct_pib,2001,1.6,a1810ac89320236c7e5653b7db32d2f34bee7eb35357a65296deb4fd594d4370,33aeeb8b241ba2e4a5570972f2524b1607d4f1dac0d6a827c8eb21c8dab2b1b0,WEO_historico_segun_proveedor_revisable,2026-04-14T13:00:00Z,weo_apr2026.xlsx,b29239cb48f8b895d1e526070c4fde01147bc8f6bd3b86f636363bb6bd87fe7a,https://data.imf.org/-/media/iData/External-Storage/Documents/2F78EE59F79143A7921E5E203D3AAA80/en/WEOApr2026all.xlsx
imf.csv,cuenta_corriente_pct_pib,2002,8.0,a1810ac89320236c7e5653b7db32d2f34bee7eb35357a65296deb4fd594d4370,33aeeb8b241ba2e4a5570972f2524b1607d4f1dac0d6a827c8eb21c8dab2b1b0,WEO_historico_segun_proveedor_revisable,2026-04-14T13:00:00Z,weo_apr2026.xlsx,b29239cb48f8b895d1e526070c4fde01147bc8f6bd3b86f636363bb6bd87fe7a,https://data.imf.org/-/media/iData/External-Storage/Documents/2F78EE59F79143A7921E5E203D3AAA80/en/WEOApr2026all.xlsx
imf.csv,cuenta_corriente_pct_pib,2003,14.1,a1810ac89320236c7e5653b7db32d2f34bee7eb35357a65296deb4fd594d4370,33aeeb8b241ba2e4a5570972f2524b1607d4f1dac0d6a827c8eb21c8dab2b1b0,WEO_historico_segun_proveedor_revisable,2026-04-14T13:00:00Z,weo_apr2026.xlsx,b29239cb48f8b895d1e526070c4fde01147bc8f6bd3b86f636363bb6bd87fe7a,https://data.imf.org/-/media/iData/External-Storage/Documents/2F78EE59F79143A7921E5E203D3AAA80/en/WEOApr2026all.xlsx
imf.csv,cuenta_corriente_pct_pib,2004,13.8,a1810ac89320236c7e5653b7db32d2f34bee7eb35357a65296deb4fd594d4370,33aeeb8b241ba2e4a5570972f2524b1607d4f1dac0d6a827c8eb21c8dab2b1b0,WEO_historico_segun_proveedor_revisable,2026-04-14T13:00:00Z,weo_apr2026.xlsx,b29239cb48f8b895d1e526070c4fde01147bc8f6bd3b86f636363bb6bd87fe7a,https://data.imf.org/-/media/iData/External-Storage/Documents/2F78EE59F79143A7921E5E203D3AAA80/en/WEOApr2026all.xlsx
imf.csv,cuenta_corriente_pct_pib,2005,17.7,a1810ac89320236c7e5653b7db32d2f34bee7eb35357a65296deb4fd594d4370,33aeeb8b241ba2e4a5570972f2524b1607d4f1dac0d6a827c8eb21c8dab2b1b0,WEO_historico_segun_proveedor_revisable,2026-04-14T13:00:00Z,weo_apr2026.xlsx,b29239cb48f8b895d1e526070c4fde01147bc8f6bd3b86f636363bb6bd87fe7a,https://data.imf.org/-/media/iData/External-Storage/Documents/2F78EE59F79143A7921E5E203D3AAA80/en/WEOApr2026all.xlsx
imf.csv,cuenta_corriente_pct_pib,2006,14.8,a1810ac89320236c7e5653b7db32d2f34bee7eb35357a65296deb4fd594d4370,33aeeb8b241ba2e4a5570972f2524b1607d4f1dac0d6a827c8eb21c8dab2b1b0,WEO_historico_segun_proveedor_revisable,2026-04-14T13:00:00Z,weo_apr2026.xlsx,b29239cb48f8b895d1e526070c4fde01147bc8f6bd3b86f636363bb6bd87fe7a,https://data.imf.org/-/media/iData/External-Storage/Documents/2F78EE59F79143A7921E5E203D3AAA80/en/WEOApr2026all.xlsx
imf.csv,cuenta_corriente_pct_pib,2007,5.8,a1810ac89320236c7e5653b7db32d2f34bee7eb35357a65296deb4fd594d4370,33aeeb8b241ba2e4a5570972f2524b1607d4f1dac0d6a827c8eb21c8dab2b1b0,WEO_historico_segun_proveedor_revisable,2026-04-14T13:00:00Z,weo_apr2026.xlsx,b29239cb48f8b895d1e526070c4fde01147bc8f6bd3b86f636363bb6bd87fe7a,https://data.imf.org/-/media/iData/External-Storage/Documents/2F78EE59F79143A7921E5E203D3AAA80/en/WEOApr2026all.xlsx
imf.csv,cuenta_corriente_pct_pib,2008,10.2,a1810ac89320236c7e5653b7db32d2f34bee7eb35357a65296deb4fd594d4370,33aeeb8b241ba2e4a5570972f2524b1607d4f1dac0d6a827c8eb21c8dab2b1b0,WEO_historico_segun_proveedor_revisable,2026-04-14T13:00:00Z,weo_apr2026.xlsx,b29239cb48f8b895d1e526070c4fde01147bc8f6bd3b86f636363bb6bd87fe7a,https://data.imf.org/-/media/iData/External-Storage/Documents/2F78EE59F79143A7921E5E203D3AAA80/en/WEOApr2026all.xlsx
imf.csv,cuenta_corriente_pct_pib,2009,0.2,a1810ac89320236c7e5653b7db32d2f34bee7eb35357a65296deb4fd594d4370,33aeeb8b241ba2e4a5570972f2524b1607d4f1dac0d6a827c8eb21c8dab2b1b0,WEO_historico_segun_proveedor_revisable,2026-04-14T13:00:00Z,weo_apr2026.xlsx,b29239cb48f8b895d1e526070c4fde01147bc8f6bd3b86f636363bb6bd87fe7a,https://data.imf.org/-/media/iData/External-Storage/Documents/2F78EE59F79143A7921E5E203D3AAA80/en/WEOApr2026all.xlsx
imf.csv,cuenta_corriente_pct_pib,2010,1.8,a1810ac89320236c7e5653b7db32d2f34bee7eb35357a65296deb4fd594d4370,33aeeb8b241ba2e4a5570972f2524b1607d4f1dac0d6a827c8eb21c8dab2b1b0,WEO_historico_segun_proveedor_revisable,2026-04-14T13:00:00Z,weo_apr2026.xlsx,b29239cb48f8b895d1e526070c4fde01147bc8f6bd3b86f636363bb6bd87fe7a,https://data.imf.org/-/media/iData/External-Storage/Documents/2F78EE59F79143A7921E5E203D3AAA80/en/WEOApr2026all.xlsx
imf.csv,cuenta_corriente_pct_pib,2011,5.2,a1810ac89320236c7e5653b7db32d2f34bee7eb35357a65296deb4fd594d4370,33aeeb8b241ba2e4a5570972f2524b1607d4f1dac0d6a827c8eb21c8dab2b1b0,WEO_historico_segun_proveedor_revisable,2026-04-14T13:00:00Z,weo_apr2026.xlsx,b29239cb48f8b895d1e526070c4fde01147bc8f6bd3b86f636363bb6bd87fe7a,https://data.imf.org/-/media/iData/External-Storage/Documents/2F78EE59F79143A7921E5E203D3AAA80/en/WEOApr2026all.xlsx
imf.csv,cuenta_corriente_pct_pib,2012,0.7,a1810ac89320236c7e5653b7db32d2f34bee7eb35357a65296deb4fd594d4370,33aeeb8b241ba2e4a5570972f2524b1607d4f1dac0d6a827c8eb21c8dab2b1b0,WEO_historico_segun_proveedor_revisable,2026-04-14T13:00:00Z,weo_apr2026.xlsx,b29239cb48f8b895d1e526070c4fde01147bc8f6bd3b86f636363bb6bd87fe7a,https://data.imf.org/-/media/iData/External-Storage/Documents/2F78EE59F79143A7921E5E203D3AAA80/en/WEOApr2026all.xlsx
imf.csv,cuenta_corriente_pct_pib,2013,1.8,a1810ac89320236c7e5653b7db32d2f34bee7eb35357a65296deb4fd594d4370,33aeeb8b241ba2e4a5570972f2524b1607d4f1dac0d6a827c8eb21c8dab2b1b0,WEO_historico_segun_proveedor_revisable,2026-04-14T13:00:00Z,weo_apr2026.xlsx,b29239cb48f8b895d1e526070c4fde01147bc8f6bd3b86f636363bb6bd87fe7a,https://data.imf.org/-/media/iData/External-Storage/Documents/2F78EE59F79143A7921E5E203D3AAA80/en/WEOApr2026all.xlsx
imf.csv,cuenta_corriente_pct_pib,2014,2.3,a1810ac89320236c7e5653b7db32d2f34bee7eb35357a65296deb4fd594d4370,33aeeb8b241ba2e4a5570972f2524b1607d4f1dac0d6a827c8eb21c8dab2b1b0,WEO_historico_segun_proveedor_revisable,2026-04-14T13:00:00Z,weo_apr2026.xlsx,b29239cb48f8b895d1e526070c4fde01147bc8f6bd3b86f636363bb6bd87fe7a,https://data.imf.org/-/media/iData/External-Storage/Documents/2F78EE59F79143A7921E5E203D3AAA80/en/WEOApr2026all.xlsx
imf.csv,cuenta_corriente_pct_pib,2015,-12.8,a1810ac89320236c7e5653b7db32d2f34bee7eb35357a65296deb4fd594d4370,33aeeb8b241ba2e4a5570972f2524b1607d4f1dac0d6a827c8eb21c8dab2b1b0,WEO_historico_segun_proveedor_revisable,2026-04-14T13:00:00Z,weo_apr2026.xlsx,b29239cb48f8b895d1e526070c4fde01147bc8f6bd3b86f636363bb6bd87fe7a,https://data.imf.org/-/media/iData/External-Storage/Documents/2F78EE59F79143A7921E5E203D3AAA80/en/WEOApr2026all.xlsx
imf.csv,cuenta_corriente_pct_pib,2016,-3.4,a1810ac89320236c7e5653b7db32d2f34bee7eb35357a65296deb4fd594d4370,33aeeb8b241ba2e4a5570972f2524b1607d4f1dac0d6a827c8eb21c8dab2b1b0,WEO_historico_segun_proveedor_revisable,2026-04-14T13:00:00Z,weo_apr2026.xlsx,b29239cb48f8b895d1e526070c4fde01147bc8f6bd3b86f636363bb6bd87fe7a,https://data.imf.org/-/media/iData/External-Storage/Documents/2F78EE59F79143A7921E5E203D3AAA80/en/WEOApr2026all.xlsx
imf.csv,cuenta_corriente_pct_pib,2017,7.5,a1810ac89320236c7e5653b7db32d2f34bee7eb35357a65296deb4fd594d4370,33aeeb8b241ba2e4a5570972f2524b1607d4f1dac0d6a827c8eb21c8dab2b1b0,WEO_historico_segun_proveedor_revisable,2026-04-14T13:00:00Z,weo_apr2026.xlsx,b29239cb48f8b895d1e526070c4fde01147bc8f6bd3b86f636363bb6bd87fe7a,https://data.imf.org/-/media/iData/External-Storage/Documents/2F78EE59F79143A7921E5E203D3AAA80/en/WEOApr2026all.xlsx
imf.csv,cuenta_corriente_pct_pib,2018,8.4,a1810ac89320236c7e5653b7db32d2f34bee7eb35357a65296deb4fd594d4370,33aeeb8b241ba2e4a5570972f2524b1607d4f1dac0d6a827c8eb21c8dab2b1b0,WEO_historico_segun_proveedor_revisable,2026-04-14T13:00:00Z,weo_apr2026.xlsx,b29239cb48f8b895d1e526070c4fde01147bc8f6bd3b86f636363bb6bd87fe7a,https://data.imf.org/-/media/iData/External-Storage/Documents/2F78EE59F79143A7921E5E203D3AAA80/en/WEOApr2026all.xlsx
imf.csv,cuenta_corriente_pct_pib,2019,5.9,a1810ac89320236c7e5653b7db32d2f34bee7eb35357a65296deb4fd594d4370,33aeeb8b241ba2e4a5570972f2524b1607d4f1dac0d6a827c8eb21c8dab2b1b0,WEO_estimacion_o_proyeccion_del_FMI,2026-04-14T13:00:00Z,weo_apr2026.xlsx,b29239cb48f8b895d1e526070c4fde01147bc8f6bd3b86f636363bb6bd87fe7a,https://data.imf.org/-/media/iData/External-Storage/Documents/2F78EE59F79143A7921E5E203D3AAA80/en/WEOApr2026all.xlsx
imf.csv,cuenta_corriente_pct_pib,2020,-3.2,a1810ac89320236c7e5653b7db32d2f34bee7eb35357a65296deb4fd594d4370,33aeeb8b241ba2e4a5570972f2524b1607d4f1dac0d6a827c8eb21c8dab2b1b0,WEO_estimacion_o_proyeccion_del_FMI,2026-04-14T13:00:00Z,weo_apr2026.xlsx,b29239cb48f8b895d1e526070c4fde01147bc8f6bd3b86f636363bb6bd87fe7a,https://data.imf.org/-/media/iData/External-Storage/Documents/2F78EE59F79143A7921E5E203D3AAA80/en/WEOApr2026all.xlsx
imf.csv,cuenta_corriente_pct_pib,2021,-0.9,a1810ac89320236c7e5653b7db32d2f34bee7eb35357a65296deb4fd594d4370,33aeeb8b241ba2e4a5570972f2524b1607d4f1dac0d6a827c8eb21c8dab2b1b0,WEO_estimacion_o_proyeccion_del_FMI,2026-04-14T13:00:00Z,weo_apr2026.xlsx,b29239cb48f8b895d1e526070c4fde01147bc8f6bd3b86f636363bb6bd87fe7a,https://data.imf.org/-/media/iData/External-Storage/Documents/2F78EE59F79143A7921E5E203D3AAA80/en/WEOApr2026all.xlsx
imf.csv,cuenta_corriente_pct_pib,2022,4.0,a1810ac89320236c7e5653b7db32d2f34bee7eb35357a65296deb4fd594d4370,33aeeb8b241ba2e4a5570972f2524b1607d4f1dac0d6a827c8eb21c8dab2b1b0,WEO_estimacion_o_proyeccion_del_FMI,2026-04-14T13:00:00Z,weo_apr2026.xlsx,b29239cb48f8b895d1e526070c4fde01147bc8f6bd3b86f636363bb6bd87fe7a,https://data.imf.org/-/media/iData/External-Storage/Documents/2F78EE59F79143A7921E5E203D3AAA80/en/WEOApr2026all.xlsx
imf.csv,cuenta_corriente_pct_pib,2023,5.8,a1810ac89320236c7e5653b7db32d2f34bee7eb35357a65296deb4fd594d4370,33aeeb8b241ba2e4a5570972f2524b1607d4f1dac0d6a827c8eb21c8dab2b1b0,WEO_estimacion_o_proyeccion_del_FMI,2026-04-14T13:00:00Z,weo_apr2026.xlsx,b29239cb48f8b895d1e526070c4fde01147bc8f6bd3b86f636363bb6bd87fe7a,https://data.imf.org/-/media/iData/External-Storage/Documents/2F78EE59F79143A7921E5E203D3AAA80/en/WEOApr2026all.xlsx
imf.csv,cuenta_corriente_pct_pib,2024,4.1,a1810ac89320236c7e5653b7db32d2f34bee7eb35357a65296deb4fd594d4370,33aeeb8b241ba2e4a5570972f2524b1607d4f1dac0d6a827c8eb21c8dab2b1b0,WEO_estimacion_o_proyeccion_del_FMI,2026-04-14T13:00:00Z,weo_apr2026.xlsx,b29239cb48f8b895d1e526070c4fde01147bc8f6bd3b86f636363bb6bd87fe7a,https://data.imf.org/-/media/iData/External-Storage/Documents/2F78EE59F79143A7921E5E203D3AAA80/en/WEOApr2026all.xlsx
imf.csv,cuenta_corriente_pct_pib,2025,2.6,a1810ac89320236c7e5653b7db32d2f34bee7eb35357a65296deb4fd594d4370,33aeeb8b241ba2e4a5570972f2524b1607d4f1dac0d6a827c8eb21c8dab2b1b0,WEO_estimacion_o_proyeccion_del_FMI,2026-04-14T13:00:00Z,weo_apr2026.xlsx,b29239cb48f8b895d1e526070c4fde01147bc8f6bd3b86f636363bb6bd87fe7a,https://data.imf.org/-/media/iData/External-Storage/Documents/2F78EE59F79143A7921E5E203D3AAA80/en/WEOApr2026all.xlsx
imf.csv,cuenta_corriente_pct_pib,2026,7.1,a1810ac89320236c7e5653b7db32d2f34bee7eb35357a65296deb4fd594d4370,33aeeb8b241ba2e4a5570972f2524b1607d4f1dac0d6a827c8eb21c8dab2b1b0,WEO_estimacion_o_proyeccion_del_FMI,2026-04-14T13:00:00Z,weo_apr2026.xlsx,b29239cb48f8b895d1e526070c4fde01147bc8f6bd3b86f636363bb6bd87fe7a,https://data.imf.org/-/media/iData/External-Storage/Documents/2F78EE59F79143A7921E5E203D3AAA80/en/WEOApr2026all.xlsx
imf.csv,pib_crecimiento_imf_pct,2000,3.7,a1810ac89320236c7e5653b7db32d2f34bee7eb35357a65296deb4fd594d4370,33aeeb8b241ba2e4a5570972f2524b1607d4f1dac0d6a827c8eb21c8dab2b1b0,WEO_historico_segun_proveedor_revisable,2026-04-14T13:00:00Z,weo_apr2026.xlsx,b29239cb48f8b895d1e526070c4fde01147bc8f6bd3b86f636363bb6bd87fe7a,https://data.imf.org/-/media/iData/External-Storage/Documents/2F78EE59F79143A7921E5E203D3AAA80/en/WEOApr2026all.xlsx
imf.csv,pib_crecimiento_imf_pct,2001,3.4,a1810ac89320236c7e5653b7db32d2f34bee7eb35357a65296deb4fd594d4370,33aeeb8b241ba2e4a5570972f2524b1607d4f1dac0d6a827c8eb21c8dab2b1b0,WEO_historico_segun_proveedor_revisable,2026-04-14T13:00:00Z,weo_apr2026.xlsx,b29239cb48f8b895d1e526070c4fde01147bc8f6bd3b86f636363bb6bd87fe7a,https://data.imf.org/-/media/iData/External-Storage/Documents/2F78EE59F79143A7921E5E203D3AAA80/en/WEOApr2026all.xlsx
imf.csv,pib_crecimiento_imf_pct,2002,-8.9,a1810ac89320236c7e5653b7db32d2f34bee7eb35357a65296deb4fd594d4370,33aeeb8b241ba2e4a5570972f2524b1607d4f1dac0d6a827c8eb21c8dab2b1b0,WEO_historico_segun_proveedor_revisable,2026-04-14T13:00:00Z,weo_apr2026.xlsx,b29239cb48f8b895d1e526070c4fde01147bc8f6bd3b86f636363bb6bd87fe7a,https://data.imf.org/-/media/iData/External-Storage/Documents/2F78EE59F79143A7921E5E203D3AAA80/en/WEOApr2026all.xlsx
imf.csv,pib_crecimiento_imf_pct,2003,-7.8,a1810ac89320236c7e5653b7db32d2f34bee7eb35357a65296deb4fd594d4370,33aeeb8b241ba2e4a5570972f2524b1607d4f1dac0d6a827c8eb21c8dab2b1b0,WEO_historico_segun_proveedor_revisable,2026-04-14T13:00:00Z,weo_apr2026.xlsx,b29239cb48f8b895d1e526070c4fde01147bc8f6bd3b86f636363bb6bd87fe7a,https://data.imf.org/-/media/iData/External-Storage/Documents/2F78EE59F79143A7921E5E203D3AAA80/en/WEOApr2026all.xlsx
imf.csv,pib_crecimiento_imf_pct,2004,18.3,a1810ac89320236c7e5653b7db32d2f34bee7eb35357a65296deb4fd594d4370,33aeeb8b241ba2e4a5570972f2524b1607d4f1dac0d6a827c8eb21c8dab2b1b0,WEO_historico_segun_proveedor_revisable,2026-04-14T13:00:00Z,weo_apr2026.xlsx,b29239cb48f8b895d1e526070c4fde01147bc8f6bd3b86f636363bb6bd87fe7a,https://data.imf.org/-/media/iData/External-Storage/Documents/2F78EE59F79143A7921E5E203D3AAA80/en/WEOApr2026all.xlsx
imf.csv,pib_crecimiento_imf_pct,2005,10.3,a1810ac89320236c7e5653b7db32d2f34bee7eb35357a65296deb4fd594d4370,33aeeb8b241ba2e4a5570972f2524b1607d4f1dac0d6a827c8eb21c8dab2b1b0,WEO_historico_segun_proveedor_revisable,2026-04-14T13:00:00Z,weo_apr2026.xlsx,b29239cb48f8b895d1e526070c4fde01147bc8f6bd3b86f636363bb6bd87fe7a,https://data.imf.org/-/media/iData/External-Storage/Documents/2F78EE59F79143A7921E5E203D3AAA80/en/WEOApr2026all.xlsx
imf.csv,pib_crecimiento_imf_pct,2006,9.9,a1810ac89320236c7e5653b7db32d2f34bee7eb35357a65296deb4fd594d4370,33aeeb8b241ba2e4a5570972f2524b1607d4f1dac0d6a827c8eb21c8dab2b1b0,WEO_historico_segun_proveedor_revisable,2026-04-14T13:00:00Z,weo_apr2026.xlsx,b29239cb48f8b895d1e526070c4fde01147bc8f6bd3b86f636363bb6bd87fe7a,https://data.imf.org/-/media/iData/External-Storage/Documents/2F78EE59F79143A7921E5E203D3AAA80/en/WEOApr2026all.xlsx
imf.csv,pib_crecimiento_imf_pct,2007,8.8,a1810ac89320236c7e5653b7db32d2f34bee7eb35357a65296deb4fd594d4370,33aeeb8b241ba2e4a5570972f2524b1607d4f1dac0d6a827c8eb21c8dab2b1b0,WEO_historico_segun_proveedor_revisable,2026-04-14T13:00:00Z,weo_apr2026.xlsx,b29239cb48f8b895d1e526070c4fde01147bc8f6bd3b86f636363bb6bd87fe7a,https://data.imf.org/-/media/iData/External-Storage/Documents/2F78EE59F79143A7921E5E203D3AAA80/en/WEOApr2026all.xlsx
imf.csv,pib_crecimiento_imf_pct,2008,5.3,a1810ac89320236c7e5653b7db32d2f34bee7eb35357a65296deb4fd594d4370,33aeeb8b241ba2e4a5570972f2524b1607d4f1dac0d6a827c8eb21c8dab2b1b0,WEO_historico_segun_proveedor_revisable,2026-04-14T13:00:00Z,weo_apr2026.xlsx,b29239cb48f8b895d1e526070c4fde01147bc8f6bd3b86f636363bb6bd87fe7a,https://data.imf.org/-/media/iData/External-Storage/Documents/2F78EE59F79143A7921E5E203D3AAA80/en/WEOApr2026all.xlsx
imf.csv,pib_crecimiento_imf_pct,2009,-3.2,a1810ac89320236c7e5653b7db32d2f34bee7eb35357a65296deb4fd594d4370,33aeeb8b241ba2e4a5570972f2524b1607d4f1dac0d6a827c8eb21c8dab2b1b0,WEO_historico_segun_proveedor_revisable,2026-04-14T13:00:00Z,weo_apr2026.xlsx,b29239cb48f8b895d1e526070c4fde01147bc8f6bd3b86f636363bb6bd87fe7a,https://data.imf.org/-/media/iData/External-Storage/Documents/2F78EE59F79143A7921E5E203D3AAA80/en/WEOApr2026all.xlsx
imf.csv,pib_crecimiento_imf_pct,2010,-1.5,a1810ac89320236c7e5653b7db32d2f34bee7eb35357a65296deb4fd594d4370,33aeeb8b241ba2e4a5570972f2524b1607d4f1dac0d6a827c8eb21c8dab2b1b0,WEO_historico_segun_proveedor_revisable,2026-04-14T13:00:00Z,weo_apr2026.xlsx,b29239cb48f8b895d1e526070c4fde01147bc8f6bd3b86f636363bb6bd87fe7a,https://data.imf.org/-/media/iData/External-Storage/Documents/2F78EE59F79143A7921E5E203D3AAA80/en/WEOApr2026all.xlsx
imf.csv,pib_crecimiento_imf_pct,2011,4.2,a1810ac89320236c7e5653b7db32d2f34bee7eb35357a65296deb4fd594d4370,33aeeb8b241ba2e4a5570972f2524b1607d4f1dac0d6a827c8eb21c8dab2b1b0,WEO_historico_segun_proveedor_revisable,2026-04-14T13:00:00Z,weo_apr2026.xlsx,b29239cb48f8b895d1e526070c4fde01147bc8f6bd3b86f636363bb6bd87fe7a,https://data.imf.org/-/media/iData/External-Storage/Documents/2F78EE59F79143A7921E5E203D3AAA80/en/WEOApr2026all.xlsx
imf.csv,pib_crecimiento_imf_pct,2012,5.6,a1810ac89320236c7e5653b7db32d2f34bee7eb35357a65296deb4fd594d4370,33aeeb8b241ba2e4a5570972f2524b1607d4f1dac0d6a827c8eb21c8dab2b1b0,WEO_historico_segun_proveedor_revisable,2026-04-14T13:00:00Z,weo_apr2026.xlsx,b29239cb48f8b895d1e526070c4fde01147bc8f6bd3b86f636363bb6bd87fe7a,https://data.imf.org/-/media/iData/External-Storage/Documents/2F78EE59F79143A7921E5E203D3AAA80/en/WEOApr2026all.xlsx
imf.csv,pib_crecimiento_imf_pct,2013,1.3,a1810ac89320236c7e5653b7db32d2f34bee7eb35357a65296deb4fd594d4370,33aeeb8b241ba2e4a5570972f2524b1607d4f1dac0d6a827c8eb21c8dab2b1b0,WEO_historico_segun_proveedor_revisable,2026-04-14T13:00:00Z,weo_apr2026.xlsx,b29239cb48f8b895d1e526070c4fde01147bc8f6bd3b86f636363bb6bd87fe7a,https://data.imf.org/-/media/iData/External-Storage/Documents/2F78EE59F79143A7921E5E203D3AAA80/en/WEOApr2026all.xlsx
imf.csv,pib_crecimiento_imf_pct,2014,-3.9,a1810ac89320236c7e5653b7db32d2f34bee7eb35357a65296deb4fd594d4370,33aeeb8b241ba2e4a5570972f2524b1607d4f1dac0d6a827c8eb21c8dab2b1b0,WEO_historico_segun_proveedor_revisable,2026-04-14T13:00:00Z,weo_apr2026.xlsx,b29239cb48f8b895d1e526070c4fde01147bc8f6bd3b86f636363bb6bd87fe7a,https://data.imf.org/-/media/iData/External-Storage/Documents/2F78EE59F79143A7921E5E203D3AAA80/en/WEOApr2026all.xlsx
imf.csv,pib_crecimiento_imf_pct,2015,-6.2,a1810ac89320236c7e5653b7db32d2f34bee7eb35357a65296deb4fd594d4370,33aeeb8b241ba2e4a5570972f2524b1607d4f1dac0d6a827c8eb21c8dab2b1b0,WEO_historico_segun_proveedor_revisable,2026-04-14T13:00:00Z,weo_apr2026.xlsx,b29239cb48f8b895d1e526070c4fde01147bc8f6bd3b86f636363bb6bd87fe7a,https://data.imf.org/-/media/iData/External-Storage/Documents/2F78EE59F79143A7921E5E203D3AAA80/en/WEOApr2026all.xlsx
