año,mes,variable,valor,fuente
2022,8,acled_fatalidades,60,"ACLED — Armed Conflict Location & Event Data Project, API oficial (acleddata.com), eventos Venezuela agregados por mes. Raleigh, Kishi & Linke (2023)."
2022,9,acled_fatalidades,129,"ACLED — Armed Conflict Location & Event Data Project, API oficial (acleddata.com), eventos Venezuela agregados por mes. Raleigh, Kishi & Linke (2023)."
2022,10,acled_fatalidades,56,"ACLED — Armed Conflict Location & Event Data Project, API oficial (acleddata.com), eventos Venezuela agregados por mes. Raleigh, Kishi & Linke (2023)."
2022,11,acled_fatalidades,57,"ACLED — Armed Conflict Location & Event Data Project, API oficial (acleddata.com), eventos Venezuela agregados por mes. Raleigh, Kishi & Linke (2023)."
2022,12,acled_fatalidades,53,"ACLED — Armed Conflict Location & Event Data Project, API oficial (acleddata.com), eventos Venezuela agregados por mes. Raleigh, Kishi & Linke (2023)."
2023,1,acled_fatalidades,77,"ACLED — Armed Conflict Location & Event Data Project, API oficial (acleddata.com), eventos Venezuela agregados por mes. Raleigh, Kishi & Linke (2023)."
2023,2,acled_fatalidades,73,"ACLED — Armed Conflict Location & Event Data Project, API oficial (acleddata.com), eventos Venezuela agregados por mes. Raleigh, Kishi & Linke (2023)."
2023,3,acled_fatalidades,105,"ACLED — Armed Conflict Location & Event Data Project, API oficial (acleddata.com), eventos Venezuela agregados por mes. Raleigh, Kishi & Linke (2023)."
2023,4,acled_fatalidades,66,"ACLED — Armed Conflict Location & Event Data Project, API oficial (acleddata.com), eventos Venezuela agregados por mes. Raleigh, Kishi & Linke (2023)."
2023,5,acled_fatalidades,57,"ACLED — Armed Conflict Location & Event Data Project, API oficial (acleddata.com), eventos Venezuela agregados por mes. Raleigh, Kishi & Linke (2023)."
2023,6,acled_fatalidades,47,"ACLED — Armed Conflict Location & Event Data Project, API oficial (acleddata.com), eventos Venezuela agregados por mes. Raleigh, Kishi & Linke (2023)."
2023,7,acled_fatalidades,65,"ACLED — Armed Conflict Location & Event Data Project, API oficial (acleddata.com), eventos Venezuela agregados por mes. Raleigh, Kishi & Linke (2023)."
2023,8,acled_fatalidades,61,"ACLED — Armed Conflict Location & Event Data Project, API oficial (acleddata.com), eventos Venezuela agregados por mes. Raleigh, Kishi & Linke (2023)."
2023,9,acled_fatalidades,39,"ACLED — Armed Conflict Location & Event Data Project, API oficial (acleddata.com), eventos Venezuela agregados por mes. Raleigh, Kishi & Linke (2023)."
2023,10,acled_fatalidades,58,"ACLED — Armed Conflict Location & Event Data Project, API oficial (acleddata.com), eventos Venezuela agregados por mes. Raleigh, Kishi & Linke (2023)."
